"id","constituency_name","country","region","Turnout19","ConVote19","LabVote19","LDVote19","SNPVote19","PCVote19","UKIPVote19","GreenVote19","BrexitVote19","TotalVote19","c11PopulationDensity","c11Female","c11FulltimeStudent","c11Retired","c11HouseOwned","c11HouseholdMarried"
W07000064,Ceredigion,Wales,Wales,71.29777526855469,8879.0,6317.0,6975.0,,15208.0,,663.0,2063.0,40105.0,0.425225109374124,50.22127973446432,19.675986412333422,16.636181517289433,67.55909004499081,30.359292820480327
E14000625,Charnwood,England,East Midlands,69.61174011230469,35121.0,12724.0,4856.0,,,,2664.0,,55365.0,5.523118893837293,51.20319162409761,7.277308004170045,16.225529943241053,81.61629098360656,39.30584016393443
E14000626,Chatham and Aylesford,England,South East,60.4952392578125,28856.0,10316.0,2866.0,,,,1090.0,,43340.0,15.82710754773464,50.80231494330856,6.94382085531485,12.152037265686385,66.34330644337793,35.37475747983254
E14000627,Cheadle,England,North West,74.9601058959961,25694.0,6851.0,23358.0,,,,,,55903.0,23.07078152167852,51.4584225964866,7.769538985861005,17.192465343342697,83.7215493145215,39.80034606681752
E14000628,Chelmsford,England,East of England,71.05256652832031,31934.0,10295.0,14313.0,,,,,,57122.0,24.86960583335496,50.67916224009713,6.952851740471612,12.755714451657868,69.8775547156146,36.2492361315438
E14000629,Chelsea and Fulham,England,London,69.76754760742188,23345.0,10872.0,12104.0,,,,,,46821.0,127.64567357043657,51.74224433995288,9.094493363122618,7.522192618788755,40.304971396341955,22.897026831036985
E14000630,Cheltenham,England,South West,73.24046325683594,28486.0,2921.0,27505.0,,,,,,59357.0,28.151988037680233,51.127618793328686,11.241139751592602,12.172987938526218,62.9928257147192,29.011422502546765
E14000631,Chesham and Amersham,England,South East,76.7624282836914,30850.0,7166.0,14627.0,,,,3042.0,,55685.0,4.717896429861048,51.36935283640093,6.434205064342051,15.432867487662008,76.917663617171,43.43907324202891
E14000640,City of Chester,England,North West,71.73567199707031,20918.0,27082.0,3734.0,,,,1438.0,1388.0,54560.0,6.965307160346247,51.51137157911716,11.206537505924254,14.492524666446451,63.60266321976441,31.126990707996978
E14000632,Chesterfield,England,East Midlands,63.61178970336914,16720.0,18171.0,3985.0,,,,1148.0,4771.0,45186.0,19.68943863309079,50.975892244337686,5.856766704004888,17.01022679332567,63.20618287854721,32.18984850999265
E14000633,Chichester,England,South East,71.63008117675781,35402.0,9069.0,13912.0,,,,2527.0,,61243.0,1.6800781785089907,52.17295495046659,7.940990573015425,18.258226758650366,67.43459841900685,33.561165218150855
E14000634,Chingford and Woodford Green,England,London,74.0813217163086,23481.0,22219.0,2744.0,,,,,,48444.0,46.223669514056034,51.675004821381975,8.372748629600627,12.051683633516053,68.82273189470116,33.92272059654277
E14000635,Chippenham,England,South West,73.94232177734375,30994.0,6399.0,19706.0,,,,,,57099.0,5.7470626661058954,51.219689420362066,6.218801093860779,14.820656027086077,71.74359608959287,38.3492142061626
E14000636,Chipping Barnet,England,London,71.99724578857422,25745.0,24533.0,5932.0,,,,1288.0,,57569.0,32.369342310282924,51.68835344234771,9.193061655094581,10.611153364901003,66.64187178793617,36.315481020647375
E14000637,Chorley,England,North West,50.99965286254883,,26831.0,,,,,3600.0,,39870.0,6.116862933094154,50.73315636455569,5.678412657832318,16.180209354183532,74.24993220422552,37.29014126174099
E14000638,Christchurch,England,South West,72.63842010498047,33894.0,6568.0,9277.0,,,,2212.0,,51951.0,7.696372772686512,52.21182831714436,5.264719744444638,24.834604709619985,79.04258427861754,32.65414552506442
E14000639,Cities of London and Westminster,England,London,67.06907653808594,17049.0,11624.0,13096.0,,,,728.0,,42723.0,67.07889697901041,46.95090909090909,13.55882256638617,6.7875970007530855,31.542913608131002,19.268774703557312
E14000642,Clacton,England,East of England,61.33652877807617,31438.0,6736.0,2541.0,,,,1225.0,,43506.0,6.455577302964941,52.78880961585774,5.215269658923397,25.84083091885664,73.45072032929339,27.6672510608024
E14000643,Cleethorpes,England,Yorkshire and The Humber,62.88455581665039,31969.0,10551.0,2535.0,,,,1284.0,,46339.0,2.833772005385781,51.182246535531505,5.8628010835346664,17.850501500841936,73.08685705851967,35.11179986716847
W07000062,Clwyd South,Wales,Wales,67.33433532714844,16222.0,14983.0,1496.0,,2137.0,,,1468.0,36306.0,1.1502106474091878,50.29527146826006,6.4775930506817,15.515158488178106,64.51137182932425,35.13141508815625
W07000059,Clwyd West,Wales,Wales,69.65901184082031,20403.0,13656.0,2237.0,,3907.0,,,,40203.0,0.8024796970031205,51.320346320346324,6.794820451208117,19.591128401701088,70.13845771762077,32.45684837948591
S14000011,"Coatbridge, Chryston and Bellshill",Scotland,Scotland,66.10778045654297,6113.0,17056.0,1564.0,22680.0,,,808.0,,48221.0,12.012749305730877,51.95187306257553,6.741573033707865,13.744283213821918,62.06888074928095,34.03967649155584
E14000644,Colchester,England,East of England,64.59667205810547,26917.0,17494.0,7432.0,,,,1530.0,,53373.0,23.81015016990025,50.353558604180094,11.307114296678675,10.712915165694902,58.74607047857724,31.99015146518939
E14000645,Colne Valley,England,Yorkshire and The Humber,72.34062957763672,29482.0,24379.0,3815.0,,,230.0,1068.0,1268.0,60892.0,6.072636295236416,50.853929909066764,6.945348895456595,15.22691980163302,73.1683146987225,36.21361942308107
E14000646,Congleton,England,North West,70.7191390991211,33747.0,15186.0,6026.0,,,,1616.0,,57233.0,4.358442562968974,50.86885602435842,6.187589421360827,19.23388940513592,78.33261948552568,39.89317477513794
E14000647,Copeland,England,North West,68.9267807006836,22856.0,17014.0,1888.0,,,,765.0,,42523.0,0.6943242164743787,49.889357283257716,4.700883075492995,18.56450434898081,70.98774250692877,36.68104802994371
E14000648,Corby,England,East Midlands,70.19488525390625,33410.0,23142.0,3923.0,,,,,,60475.0,1.9875001173375848,50.50727072907111,6.366330617660553,13.854891311087137,66.29976476854112,36.44312280857485
E14000837,North Cornwall,England,South West,73.89433288574219,30671.0,4516.0,15919.0,,,,,,51678.0,0.7325764609216281,51.5977250405427,5.39529745936563,19.472936720845826,68.44775561430212,34.47889129215733
E14000938,South East Cornwall,England,South West,74.70240020751953,31807.0,10836.0,8650.0,,,,1493.0,,53655.0,1.2305251130709771,51.37917726116963,5.859976590895091,20.29661800036962,71.15389571896182,37.067965669218275
E14000991,The Cotswolds,England,South West,74.66041564941406,35484.0,7110.0,15270.0,,,,3312.0,,61176.0,0.773103197387175,51.57234673010308,6.537043729671124,16.507408745934224,66.97078101366114,38.00869126791674
E14000649,Coventry North East,England,West Midlands,58.47433090209961,15720.0,23412.0,2061.0,,,,1141.0,2110.0,44444.0,39.99775600540006,50.649256635086104,10.606969236854528,11.276842790246642,56.579930701813986,29.51513916253369
E14000650,Coventry North West,England,West Midlands,63.44970703125,20710.0,20918.0,2717.0,,,,1443.0,1956.0,47744.0,26.31562470650847,50.71278451899437,11.320652321384962,13.3069220958945,66.42426226441566,29.647383435439366
E14000651,Coventry South,England,West Midlands,63.46102523803711,19143.0,19544.0,3398.0,,,,1092.0,1432.0,45044.0,32.30304161452485,49.453005863019406,24.216713454982955,11.459795468217365,58.77030886270369,28.759989440591326
E14000652,Crawley,England,South East,67.24298095703125,27040.0,18680.0,2728.0,,,,1451.0,,49899.0,23.703655935976094,50.563336679268645,6.194083880643326,9.480529554739618,59.04463219978,34.104898541905584
E14000653,Crewe and Nantwich,England,North West,67.27008056640625,28704.0,20196.0,2618.0,,,,975.0,1390.0,54032.0,7.876546364501462,50.70056212769528,8.377488913455062,15.516080255149367,70.94838994265548,34.569916188795766
E14000654,Croydon Central,England,London,66.38864135742188,21175.0,27124.0,3532.0,,,,1215.0,999.0,54045.0,44.69472921318106,51.87045028551501,9.008639413099088,9.912399247067908,55.28633891436494,28.836514876826275
E14000655,Croydon North,England,London,62.857757568359375,11822.0,36495.0,4476.0,,,,1629.0,839.0,55609.0,77.44866415798973,51.38411102290436,12.149056161212355,7.884189807968835,50.60114611034121,25.081463725233156
E14000656,Croydon South,England,London,70.67942810058594,30985.0,18646.0,7503.0,,,442.0,1782.0,,59358.0,26.0178659292986,51.27542639995028,7.841441880289837,12.34001096023869,72.19129384935275,37.04026650569007
S14000012,"Cumbernauld, Kilsyth and Kirkintilloch East",Scotland,Scotland,69.13845825195312,7380.0,11182.0,2966.0,24158.0,,,,,45686.0,4.440293937538273,51.557256470371904,7.7192658858249565,15.232561714162749,68.13169078487277,35.83570929044058
W07000070,Cynon Valley,Wales,Wales,59.13091278076172,6711.0,15533.0,949.0,,2562.0,,,3045.0,30236.0,3.7803875127471294,51.44593340294698,7.210180950487175,16.4545635315172,68.97818831540977,32.85911741900684
E14000657,Dagenham and Rainham,England,London,61.559574127197266,19175.0,19468.0,1182.0,,,,602.0,2887.0,43735.0,24.91379373457988,51.94240376138701,9.072806820731435,11.871774736369755,60.932391624447824,30.654620779155955
E14000658,Darlington,England,North East,65.51199340820312,20901.0,17607.0,2097.0,,,,1057.0,1544.0,43498.0,30.431757656458057,51.24539199492436,6.026590119353377,15.582414261973106,62.86696121747668,30.814923907707414
E14000659,Dartford,England,South East,65.71421813964844,34006.0,14846.0,3736.0,,,,1435.0,,54023.0,12.011774332281528,50.70058139534884,6.10831234256927,12.456455329867625,67.85058607541308,34.75497811043638
E14000660,Daventry,England,East Midlands,74.14205169677734,37055.0,10975.0,7032.0,,,,2341.0,,57403.0,1.264818320337443,50.2642514651039,6.009994930107916,15.628304483233144,72.8848513326546,41.355365860025586
W07000042,Delyn,Wales,Wales,70.32624816894531,16756.0,15891.0,2346.0,,1406.0,,,1971.0,38370.0,2.4764291533811087,50.82498821445408,6.379136243591735,18.222774584433743,73.10586712977151,37.19821568427146
E14000661,Denton and Reddish,England,North West,58.260108947753906,13142.0,19317.0,1642.0,,,,1124.0,3039.0,38588.0,34.19560722381804,51.34448690465094,6.313083522583901,14.711077466565733,67.43493836265935,29.385733853124012
E14000662,Derby North,England,East Midlands,64.23175048828125,21259.0,18719.0,3450.0,,,,1046.0,1908.0,47017.0,33.99650285667812,50.436091424698226,13.426188355332416,12.273598402029853,60.39587412253474,30.163315982999855
E14000663,Derby South,England,East Midlands,58.11776351928711,15671.0,21690.0,2621.0,,,,,2480.0,42462.0,34.96862557936175,50.35952771340374,8.604723754031838,11.369784621787534,54.37444013138251,29.68279853917358
E14000664,Derbyshire Dales,England,East Midlands,76.85310363769531,29356.0,11975.0,6627.0,,,,2058.0,,50016.0,0.8664997981144573,50.61202699782644,5.297312303714886,19.46974823451842,72.90533188248097,39.12301855718613
E14000814,Mid Derbyshire,England,East Midlands,73.1828842163086,29027.0,13642.0,4756.0,,,,1931.0,,49356.0,9.130845654011278,51.28924166448823,6.055042863933647,17.74878292654941,80.68758844585034,38.96057049307694
E14000843,North East Derbyshire,England,East Midlands,68.03096008300781,28897.0,16021.0,3021.0,,,,1278.0,,49217.0,3.985653470400971,50.94771098113373,5.596244410440777,18.994844977938882,70.99969675528152,37.51642575558476
E14000935,South Derbyshire,England,East Midlands,67.28895568847656,33502.0,14167.0,3924.0,,,,1788.0,,53381.0,2.7981436209447166,50.36200864592912,6.138228941684665,14.810655147588193,75.4411161263849,40.146696758309396
E14000665,Devizes,England,South West,69.44611358642578,32150.0,7838.0,8157.0,,,,2809.0,,50954.0,0.9480728163853966,48.83435709279795,5.506000763347988,12.829900623400855,59.69987582890809,42.79675569998151
E14000623,Central Devon,England,South West,77.50580596923828,32095.0,14374.0,8770.0,,,,2833.0,,58072.0,0.6291330499029727,51.22124013224478,5.043229902364063,18.043245424770657,73.38061216419287,37.87667079697345
E14000678,East Devon,England,South West,73.50518798828125,32577.0,2870.0,1771.0,,,,711.0,,64073.0,2.8197080655607034,52.20741623738772,5.361043689320388,21.152912621359224,74.58380378119969,33.401398131020734
E14000838,North Devon,England,South West,73.26882934570312,31479.0,5097.0,16666.0,,,,1759.0,,55581.0,0.8624548939230293,51.36173892619599,5.363888189372954,18.156635608159156,68.45578860528488,34.27164320891978
E14000950,South West Devon,England,South West,73.57413482666016,33286.0,11856.0,6207.0,,,,2018.0,,53367.0,2.3968614270048096,51.66676048409794,6.155591471374402,18.939205569714677,78.6712910684519,41.436790880249504
E14001000,Torridge and West Devon,England,South West,74.28826904296875,35904.0,10290.0,10912.0,,,,2077.0,,59730.0,0.571692987870753,51.22603747569019,5.149346608587431,20.564858290433897,72.43229129578201,36.31702627643666
E14000666,Dewsbury,England,Yorkshire and The Humber,69.39928436279297,26179.0,24618.0,2406.0,,,,1060.0,1874.0,56389.0,8.609308303224248,50.60693063909433,8.722442485921361,14.86653703376348,68.78674505611973,38.06613529152046
E14000667,Don Valley,England,Yorkshire and The Humber,60.29645919799805,19609.0,15979.0,1907.0,,,,872.0,6247.0,45437.0,4.1083797251933865,50.39636219689203,5.756270025411557,16.99121644017236,70.05564857677534,36.28976657145671
E14000668,Doncaster Central,England,Yorkshire and The Humber,58.24566650390625,14360.0,16638.0,1748.0,,,,981.0,6842.0,41581.0,17.341518023116517,50.33920914721296,6.177847927890323,13.815368962053718,62.08957907274648,31.52572083511248
E14000669,Doncaster North,England,Yorkshire and The Humber,56.242225646972656,13370.0,15740.0,1476.0,,,,,8294.0,40698.0,3.6960380352205364,51.23773134811132,5.847537878787879,15.619429590017825,64.48112523563246,33.51056116777031
E14000815,Mid Dorset and North Poole,England,South West,74.78563690185547,29548.0,3402.0,14650.0,,,,1330.0,,48930.0,4.595022840607141,51.644325622269264,6.1111397938286265,18.27146471165264,77.81675608749484,39.42279346736631
E14000839,North Dorset,England,South West,73.08930206298828,35705.0,6737.0,11404.0,,,,2261.0,,56107.0,1.08827581570435,50.4095751896568,5.596644059869036,17.311739943872777,71.94086982799868,39.751693570727035
E14000936,South Dorset,England,South West,69.17584228515625,30024.0,12871.0,5432.0,,,,2246.0,,51058.0,2.4776170451133184,50.29511190339026,5.150802393783309,18.98651263881859,67.13500609255713,32.63869892820729
E14001031,West Dorset,England,South West,74.39222717285156,33589.0,5729.0,19483.0,,,,2124.0,,60925.0,0.924121547250143,51.951602765556245,5.599147247801498,21.195925739496047,69.23490623392414,34.09718000280596
E14000670,Dover,England,South East,66.40167999267578,28830.0,16552.0,2895.0,,,,1371.0,,50701.0,4.562808019922672,50.93218602745338,6.21630417863561,17.440461871541977,65.88973024136298,32.32371036441079
E14000671,Dudley North,England,West Midlands,59.2288818359375,23134.0,11601.0,1210.0,,,,739.0,,36684.0,35.269850092931954,50.97884705360881,7.071525897307645,15.433174080270442,62.954579749509584,34.44394145163724
E14000672,Dudley South,England,West Midlands,60.22624206542969,24835.0,9270.0,1608.0,,,,863.0,,36576.0,30.886641434510146,50.62022900763359,6.096322934769517,16.781664573188568,68.28193832599119,35.03409570937179
E14000673,Dulwich and West Norwood,England,London,69.43521118164062,9160.0,36521.0,,,,73.0,9211.0,571.0,55778.0,74.50578632714821,51.62562645872158,9.491517243043656,6.597967999613871,41.06450779433296,23.12247007148394
S14000013,Dumfries and Galloway,Scotland,Scotland,68.95816802978516,22678.0,4745.0,3133.0,20873.0,,,,,51429.0,0.2441646647465003,51.66797164757273,5.048775352656327,19.418906589936135,64.05479701024605,33.752868210009765
S14000014,"Dumfriesshire, Clydesdale and Tweeddale",Scotland,Scotland,71.93473052978516,22611.0,4172.0,3540.0,18830.0,,,,,49153.0,0.2027371714172977,51.31662785713458,5.013883379611266,19.00674335581119,65.58721480391127,37.46977184312901
S14000018,East Dunbartonshire,Scotland,Scotland,80.25879669189453,7455.0,4839.0,19523.0,19672.0,,208.0,916.0,,53031.0,10.180386808827176,51.84801802350363,9.198907525007959,18.60558636752065,85.84175732961789,43.08244152610204
S14000059,West Dunbartonshire,Scotland,Scotland,67.86235046386719,6436.0,12843.0,1890.0,22396.0,,,867.0,,45140.0,5.714285714285714,52.39969135802469,7.0742345209677895,14.820381339698818,55.51023312068679,28.361040624184792
S14000015,Dundee East,Scotland,Scotland,68.38392639160156,10986.0,6045.0,3573.0,24361.0,,,,,45277.0,5.590802261322493,52.384793673877475,8.922020138943095,16.974475060494886,63.18121961102106,31.538695299837926
S14000016,Dundee West,Scotland,Scotland,64.53260040283203,5149.0,10096.0,2468.0,22355.0,,,,1271.0,41579.0,7.52580971659919,51.58249837491314,20.522663730787617,13.514218249771842,47.473743968208915,21.681332197937365
S14000017,Dunfermline and West Fife,Scotland,Scotland,69.77247619628906,11207.0,13028.0,4262.0,23727.0,,,1258.0,,53482.0,4.093513198434508,50.96523525702313,6.053805560089223,15.520102279527773,70.04357808912422,36.99686050325664
E14000641,City of Durham,England,North East,68.5538330078125,15506.0,20531.0,7935.0,,,,1635.0,3252.0,48859.0,5.055391015411779,50.41907284768212,20.508552560355096,15.512341669373173,64.718995043403,34.31853347669875
E14000840,North Durham,England,North East,63.16994857788086,13897.0,18639.0,2879.0,,,,1126.0,4693.0,42195.0,8.343144127447497,51.32879849913101,6.1233636771092534,17.452050136778823,67.01913133402275,34.26835573940021
E14000856,North West Durham,England,North East,66.04634094238281,19990.0,18846.0,2831.0,,,,1173.0,3193.0,47663.0,1.3172587507784308,51.016619806988786,5.630128956623681,17.650937866354045,70.01580162878327,34.98237510635712
W07000061,Dwyfor Meirionnydd,Wales,Wales,67.46314239501953,9707.0,3998.0,,,14447.0,,,1776.0,29928.0,0.28823461482327417,50.74631735208235,5.615328266642249,20.183591246222875,67.94368389401818,29.017651844776964
E14000674,Ealing Central and Acton,England,London,72.58243560791016,14832.0,28132.0,9444.0,,,,1735.0,664.0,54807.0,66.5824760948956,50.24744806102881,10.007509713651354,7.651201010002068,45.50154273687652,28.116634994585095
E14000675,Ealing North,England,London,66.6429443359375,15767.0,28036.0,4370.0,,,,1458.0,,49631.0,52.08056519476945,50.58662285228333,10.319673157241866,8.812918937988643,55.01258293296728,32.770533058796616
E14000676,"Ealing, Southall",England,London,65.37062072753906,9594.0,25678.0,3933.0,,,,1688.0,867.0,42217.0,68.30917132930556,49.02311235484563,12.907467265654962,8.397249767161563,54.420513473101515,33.38847707822988
E14000677,Easington,England,North East,56.52479553222656,9142.0,15723.0,1526.0,,,,,6744.0,34583.0,7.035864898201017,51.10367408087569,6.53170859538784,16.293238993710695,63.82613034679677,32.45640783965847
E14000679,East Ham,England,London,61.85305404663086,8527.0,41703.0,2158.0,,,,883.0,1107.0,54628.0,79.38060223347672,47.338529918180484,19.783133411351667,5.736176126389701,38.19904801234541,29.742006998630703
S14000019,"East Kilbride, Strathaven and Lesmahagow",Scotland,Scotland,69.36003875732422,11961.0,12791.0,3760.0,26113.0,,559.0,1153.0,,56337.0,2.2782866990159176,51.713327428167645,7.585224600583168,15.09923274344607,72.90543963889272,36.831560038690064
S14000020,East Lothian,Scotland,Scotland,71.70710754394531,15523.0,17270.0,4071.0,21156.0,,493.0,,,58513.0,1.4681969433728908,51.991134911800394,7.109213001744003,15.811373092926493,65.4329332245659,36.8255448082974
E14000684,Eastbourne,England,South East,69.51971435546875,26951.0,3848.0,22620.0,,,,,1530.0,55134.0,19.45225230473472,52.21989293602366,8.57188232024457,17.379335900795382,63.68976462343873,27.08685436332907
E14000685,Eastleigh,England,South East,70.30400848388672,32690.0,7559.0,17083.0,,,,1639.0,,58971.0,14.283413493966616,50.8649518614535,5.838029091862141,13.286594155418689,71.16979737067072,38.16224209237309
E14000686,Eddisbury,England,North West,71.87380981445312,30095.0,11652.0,9582.0,,,451.0,1191.0,,52971.0,1.2020321675166783,51.19521679726273,6.423777564717162,17.889101949504635,74.12542182227222,40.72834645669292
S14000022,Edinburgh East,Scotland,Scotland,68.8738784790039,6549.0,12748.0,3289.0,23165.0,,,2064.0,,47815.0,34.13825214899713,51.70594036552867,23.103911518044633,10.123775612682762,51.47094794423073,20.96239798981566
S14000023,Edinburgh North and Leith,Scotland,Scotland,72.96154022216797,11000.0,13117.0,6635.0,25925.0,,,1971.0,558.0,59344.0,57.551761517615176,50.69738093668478,11.468302658486708,9.111305872042069,52.922196964141676,21.01635257021339
S14000024,Edinburgh South,Scotland,Scotland,75.13748931884766,8161.0,23745.0,3819.0,12650.0,,,1357.0,,49732.0,31.001438848920863,52.29392926761348,19.716795675144365,12.550681901953556,66.67916945746819,30.810448760884125
S14000025,Edinburgh South West,Scotland,Scotland,70.92556762695312,12848.0,7478.0,4971.0,24830.0,,,1265.0,625.0,52131.0,11.501622624014836,49.75210609053166,15.641071795926765,11.552406912157991,57.8682505399568,26.924406047516197
S14000026,Edinburgh West,Scotland,Scotland,75.2106704711914,9283.0,4460.0,21766.0,17997.0,,,1027.0,,54533.0,8.719770606531881,52.06389548428809,7.650576413291413,15.768140065347389,72.97717192472498,35.05650637732728
E14000687,Edmonton,England,London,61.357933044433594,10202.0,26217.0,2145.0,,,,862.0,840.0,40341.0,61.0020849551163,52.04758207729857,12.689186782997991,8.962684099407321,49.1639762925842,30.087216306076233
E14000688,Ellesmere Port and Neston,England,North West,69.31334686279297,17237.0,26001.0,2406.0,,,,964.0,2138.0,48746.0,7.256797951367522,51.36400768584677,6.581926638454692,17.18796358469058,72.17489149654396,36.07672935755238
E14000689,Elmet and Rothwell,England,Yorkshire and The Humber,71.9208984375,33726.0,16373.0,5155.0,,,,1775.0,,58225.0,4.13386480237551,51.25623600975678,5.778946354087799,18.962597910328594,76.62144275314361,39.3731681951404
E14000690,Eltham,England,London,68.17245483398438,17353.0,20550.0,2941.0,,,,1322.0,1523.0,43689.0,41.56567644539119,51.195980347374636,10.402613187481009,11.649954421148587,58.6389477204325,30.771374428714747
E14000691,Enfield North,England,London,65.95803833007812,16848.0,23340.0,2950.0,,,,1115.0,797.0,45050.0,27.64608673723971,52.258546573122565,9.801931306924175,10.003566333808845,59.60826228530238,32.18910790186672
E14000692,"Enfield, Southgate",England,London,72.1495590209961,18473.0,22923.0,4344.0,,,,1042.0,494.0,47276.0,38.657237361965386,50.98301045668385,10.54983860733302,10.65191602063619,65.67746667015899,34.45873385892768
E14000693,Epping Forest,England,East of England,67.65180969238281,32364.0,10191.0,5387.0,,,,1975.0,,50268.0,7.53155508029862,51.69639476673258,6.877601032437684,13.40863941533866,71.10764509068954,35.28464692712133
E14000694,Epsom and Ewell,England,South East,73.2714614868164,31819.0,10226.0,13946.0,,,,2047.0,,59451.0,20.138071521202598,51.552347956275135,7.9729458246835865,14.139154891850264,78.51764251580828,41.33079113771299
E14000695,Erewash,England,East Midlands,67.30830383300781,27560.0,16954.0,2487.0,,,,1115.0,,48814.0,15.668993552471552,50.85167464114833,5.8859135848730295,15.04049808318681,70.82388510959939,33.443054641211326
E14000696,Erith and Thamesmead,England,London,63.27925491333008,16124.0,19882.0,1984.0,,,,876.0,2246.0,41384.0,47.20278371765149,50.94733592976913,11.390340682906784,9.014677744532765,51.9041783800668,29.02280208558591
E14000697,Esher and Walton,England,South East,77.70496368408203,31132.0,2838.0,28389.0,,,,,,63084.0,13.761943634498603,51.567743000165024,6.693632567849687,12.198590814196242,73.71541049644091,41.729417957931844
E14000698,Exeter,England,South West,68.48173522949219,19479.0,29882.0,,,,259.0,4838.0,1428.0,56192.0,27.928606810492923,51.35474254231212,19.46340199187945,10.631995952066545,58.02277904328018,27.61731207289294
S14000028,Falkirk,Scotland,Scotland,66.14262390136719,14403.0,6243.0,3990.0,29351.0,,,1885.0,,55872.0,5.67621776504298,51.287228672387684,5.9039318511953125,15.537828987862227,65.45161762553067,36.51002781437564
E14000699,Fareham,England,South East,73.0816879272461,36459.0,10373.0,8006.0,,,,2412.0,,57250.0,15.41799229606391,50.799967180833605,6.43984054797597,16.53332210431756,79.88310150932229,40.39163460589918
E14000700,Faversham and Mid Kent,England,South East,68.65386962890625,31864.0,9888.0,6170.0,,,,2103.0,,50394.0,2.3912553910435888,51.29089263393819,5.814040384414187,15.570867024377119,71.32998413537811,38.7123215230037
E14000701,Feltham and Heston,England,London,59.074058532714844,17017.0,24876.0,3127.0,,,,1133.0,1658.0,47811.0,42.12752376793093,49.631183164408576,11.007662876776173,8.638349067340103,50.86378055181542,33.76389237545357
S14000049,North East Fife,Scotland,Scotland,75.3271484375,5961.0,1707.0,19763.0,18447.0,,,,,45878.0,1.0438622618785531,51.989926308215274,18.158333605833686,17.22965239854812,66.73928830791576,34.88743645606391
E14000702,Filton and Bradley Stoke,England,South West,72.62213897705078,26293.0,20647.0,4992.0,,,,1563.0,,53752.0,11.478641161603647,49.97895327627332,9.929845074539609,12.284419760304004,71.2454356791972,36.976909133895504
E14000703,Finchley and Golders Green,England,London,71.04147338867188,24162.0,13347.0,17600.0,,,,,,55109.0,57.97318797736985,51.62592862828337,10.716809116809117,8.142450142450143,54.618353344768444,32.587907375643226
E14000704,Folkestone and Hythe,England,South East,66.84452819824219,35483.0,14146.0,5755.0,,,,2706.0,,59005.0,2.6073012280403782,50.820020356684516,6.361709686508471,17.782895784586362,65.48624187572132,31.100042519589383
E14000705,Forest of Dean,England,South West,72.05548858642578,30680.0,14811.0,,,,,4681.0,,51475.0,1.4746431947733143,50.88839114742303,6.779233870967742,17.842741935483872,74.65837470020637,38.92018517485638
E14000706,Fylde,England,North West,69.79969024658203,28432.0,11821.0,3748.0,,,,1731.0,,46659.0,4.710784818337981,51.33554703713651,6.031461130771966,19.918045278290464,73.84145033254667,33.353894014160055
E14000707,Gainsborough,England,East Midlands,66.86402130126953,33893.0,10926.0,5157.0,,,,,,51046.0,0.7636025047634097,51.27945136776459,5.818840687330136,19.011480254852746,72.62091668776905,38.79463155229172
E14000708,Garston and Halewood,England,North West,70.0588607788086,6954.0,38578.0,3324.0,,,,1183.0,2943.0,53326.0,20.128645982491456,51.949394556639405,7.785176687837497,14.803726812344367,59.91234854343903,28.6015608521409
E14000709,Gateshead,England,North East,59.18633270263672,13250.0,20450.0,2792.0,,,,1653.0,,38145.0,37.49033048900949,50.35764924978309,8.299985809564353,13.463885341279976,47.724292938752576,26.442217643753512
E14000710,Gedling,England,East Midlands,69.99551391601562,22718.0,22039.0,2279.0,,,,1097.0,1820.0,49953.0,24.25097755553459,51.25846995126063,6.312792293052831,15.60125695233318,73.923943801817,33.47564910887157
E14000711,Gillingham and Rainham,England,South East,62.48623275756836,28173.0,13054.0,2503.0,,,837.0,1043.0,,45958.0,33.56336047925341,50.709298795912176,9.3650005516937,13.468222442899702,70.4869253851779,36.01129687066596
S14000029,Glasgow Central,Scotland,Scotland,57.93008804321289,3698.0,13276.0,1952.0,19750.0,,,1429.0,,40105.0,45.69704556835253,47.99960550971432,25.22266564473928,7.819065993604143,34.51856097345913,14.670223084384093
S14000030,Glasgow East,Scotland,Scotland,57.1125373840332,5709.0,12791.0,1626.0,18357.0,,,,,38483.0,22.42802155504234,52.85920230658338,7.814345991561182,13.561948599923285,46.955555555555556,23.212345679012344
S14000031,Glasgow North,Scotland,Scotland,63.34850311279297,3806.0,11381.0,2394.0,16982.0,,,1308.0,320.0,36191.0,37.96290408055114,51.98224356468815,25.01725269731195,8.774469374358283,44.57549166219915,16.791286927569764
S14000032,Glasgow North East,Scotland,Scotland,55.54645919799805,3558.0,13363.0,1093.0,15911.0,,,,,33925.0,33.69466248037676,52.10590071516761,10.07921923498618,12.58396775638155,37.74520319389823,17.554522702895962
S14000033,Glasgow North West,Scotland,Scotland,62.67152404785156,6022.0,11319.0,2716.0,19678.0,,,,,39735.0,47.8184855233853,52.530215877599495,10.277350008555384,11.926205920326039,48.637801595920486,21.068039095330278
S14000034,Glasgow South,Scotland,Scotland,66.92386627197266,6237.0,13824.0,2786.0,22829.0,,,1251.0,516.0,47443.0,32.81733283526336,52.10126121203843,8.169633570091236,12.397099468037682,58.191365504787704,24.618053080523676
S14000035,Glasgow South West,Scotland,Scotland,57.06078338623047,4224.0,12743.0,1435.0,17643.0,,,,802.0,36847.0,31.382286995515695,53.13590302337489,8.459905010455333,12.58044123129792,49.75650625752736,23.91736922029638
